id,avg_ext_diversity,avg_retweet_count,avg_reply_count,avg_favorite_count,avg_num_hashtags,avg_num_urls,avg_num_mentions,avg_in_apply,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,geo_enabled,profile_background_tile,Bot,sn_length,desc_length,name_length
77293750,0.94,0.0,0.12,0.0,0.0,0.04,0.0,0.0,25,14,443,0,1,0.0,0.0,0.0,1,7,89,11
77334182,0.935,5.5,0.0,0.0,0.14300000000000002,0.35700000000000004,0.7140000000000001,0.14300000000000002,14,17,366,0,0,1.0,0.0,0.0,1,9,3,12
77350242,0.937,0.0,0.0,0.0,0.05,0.0,0.05,0.05,20,18,483,1,0,1.0,0.0,0.0,1,9,76,15
77413855,0.972,,0.41200000000000003,0.5760000000000001,0.988,0.233,0.5710000000000001,0.003,931,12,580,43,0,1.0,0.0,0.0,1,6,3,17
77443610,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,4,550,0,0,1.0,0.0,0.0,1,10,3,13
77668831,1.0,0.0,0.0,0.0,0.0,0.833,0.833,0.833,6,8,975,0,0,1.0,0.0,0.0,1,10,3,19
78468090,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,15,701,0,0,1.0,0.0,0.0,1,12,3,12
79015296,0.976,,0.49200000000000005,3.426,0.131,0.8029999999999999,1.016,0.0,68,9,652,0,0,1.0,0.0,0.0,1,12,3,5
79749293,1.0,0.0,0.0,0.071,0.0,0.0,0.071,0.071,14,12,554,1,0,1.0,0.0,0.0,1,10,3,14
79860976,0.982,0.0,0.0,0.0,0.0,0.875,0.125,0.0,8,4,415,0,0,1.0,0.0,0.0,1,11,3,5
80194139,0.965,0.0,0.0,0.0,0.0,0.9309999999999999,0.0,0.0,29,7,524,0,0,1.0,0.0,0.0,1,10,3,11
80479674,0.9740000000000001,0.0,0.10300000000000001,0.034,0.0,0.517,0.10300000000000001,0.10300000000000001,29,19,255,1,0,0.0,1.0,1.0,1,9,18,7
82100136,0.997,0.5,0.0,0.278,0.0,0.055999999999999994,0.389,0.19399999999999998,42,22,495,1,1,1.0,1.0,0.0,1,9,3,15
82122078,0.982,0.0,0.0,0.33299999999999996,0.0,0.667,0.0,0.0,3,12,696,0,0,0.0,0.0,0.0,1,11,3,12
82487179,0.943,158.662,0.252,1.921,0.07400000000000001,0.077,0.635,0.16699999999999998,1408,208,866,138,0,0.0,1.0,0.0,1,11,3,14
82529943,0.9740000000000001,26.941999999999997,4.5889999999999995,6.446000000000001,0.151,0.053,0.297,0.141,486,68,728,19,1,1.0,1.0,0.0,1,14,82,13
83293188,0.9620000000000001,291.856,2.0340000000000003,24.018,0.034,0.185,0.746,0.354,1017,198,1045,217,2,0.0,0.0,0.0,1,7,38,12
83697927,0.9640000000000001,0.0,0.0,0.0,0.0,0.0,0.071,0.071,14,26,588,0,1,1.0,0.0,0.0,1,13,3,17
83895093,0.997,727.852,0.40700000000000003,0.48100000000000004,0.0,0.963,0.0,0.0,28,4,612,0,0,1.0,0.0,0.0,1,13,121,7
84539426,0.96,93.875,8.75,6.875,0.125,0.25,1.0,0.625,8,3,336,1,0,1.0,0.0,0.0,1,7,3,6
87752806,1.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.667,0.33299999999999996,3,3,593,0,0,1.0,0.0,0.0,1,10,40,19
88517573,0.9640000000000001,0.0,0.0,0.003,0.0,0.659,0.062,0.005,373,57,450,3,1,0.0,0.0,0.0,1,12,3,6
88563527,0.986,0.012,0.012,0.0,0.012,0.69,0.16699999999999998,0.012,85,18,624,0,0,0.0,1.0,1.0,1,13,3,13
89225998,0.9840000000000001,,0.695,8.695,0.11900000000000001,0.7120000000000001,1.102,0.0,78,8,638,0,0,1.0,0.0,0.0,1,8,3,17
89963109,0.992,0.0,0.0,0.0,0.0,0.125,0.5,0.375,16,23,473,2,0,1.0,0.0,0.0,1,9,3,18
91067394,0.986,,12.625,,0.5,0.25,0.75,0.0,28,5,595,11,0,1.0,0.0,0.0,1,7,3,35
91350980,0.971,7.513999999999999,0.09699999999999999,0.44,0.005,0.009000000000000001,0.366,0.162,222,228,405,0,0,0.0,1.0,0.0,1,14,21,15
91781300,0.978,41.063,0.36700000000000005,0.08800000000000001,0.017,0.015,0.695,0.365,4795,490,736,14,0,0.0,1.0,1.0,1,10,3,2
92048929,0.945,0.0,0.0,0.0,0.0,0.667,0.0,0.0,6,4,301,0,0,0.0,0.0,0.0,1,10,3,11
92767071,0.977,0.0,0.0,0.0,0.0,0.091,0.909,0.545,11,13,392,1,0,1.0,0.0,0.0,1,14,3,14
93225500,0.9520000000000001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3,6,565,0,0,1.0,0.0,0.0,1,12,3,5
94244578,0.983,,0.152,0.522,0.217,0.8909999999999999,1.109,0.0,61,6,671,0,0,1.0,0.0,0.0,1,9,3,8
94528740,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25,1470,0,0,0.0,0.0,1.0,1,14,3,19
95602959,0.955,0.111,0.022000000000000002,0.0,0.0,0.022000000000000002,0.778,0.2,48,68,582,0,0,0.0,0.0,1.0,1,11,69,13
95695519,0.9670000000000001,0.107,0.214,0.14300000000000002,0.0,0.107,1.071,0.7140000000000001,28,8,498,3,0,1.0,0.0,0.0,1,9,3,5
95782748,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,4,616,0,0,1.0,0.0,0.0,1,10,155,11
96487747,0.9690000000000001,7.487,0.18600000000000003,1.3659999999999999,0.0,0.005,0.845,0.629,438,67,935,8,1,0.0,1.0,1.0,1,8,3,11
96730829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,11,939,0,1,1.0,0.0,0.0,1,14,3,15
96871607,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,9,936,0,0,1.0,0.0,0.0,1,10,3,9
96882337,0.975,1.119,0.0,0.002,0.004,0.003,0.46399999999999997,0.466,1742,60,704,0,0,0.0,0.0,1.0,1,9,25,15
96917059,0.9690000000000001,79.73899999999999,0.063,0.397,0.016,0.005,1.089,0.415,1190,189,477,22,17,0.0,1.0,0.0,1,5,26,11
97275343,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,555,0,0,1.0,0.0,0.0,1,14,3,4
97859473,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,12,349,0,0,1.0,0.0,0.0,1,12,3,13
97904722,0.968,0.069,0.06,0.004,0.0,0.034,0.297,0.259,232,67,673,1,0,0.0,1.0,0.0,1,15,3,20
99268708,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,847,0,0,1.0,0.0,0.0,1,8,3,12
99469213,0.97,0.0,0.0,0.0,0.0,0.5710000000000001,0.429,0.28600000000000003,7,48,599,0,2,0.0,1.0,0.0,1,7,3,19
99624861,0.971,0.305,0.324,0.064,0.013999999999999999,0.0,0.495,0.519,456,132,581,1,1,1.0,1.0,0.0,1,13,3,5
100219528,0.983,0.16699999999999998,0.0,0.0,0.0,0.833,0.16699999999999998,0.0,6,8,436,5,0,0.0,0.0,0.0,1,8,3,8
100370448,0.9690000000000001,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5,6,365,0,0,0.0,0.0,1.0,1,9,3,12
101330413,0.98,70.21300000000001,0.11,0.175,0.142,0.017,0.499,0.28300000000000003,1183,53,546,2,13,0.0,0.0,1.0,1,12,110,16
101573373,1.0,0.0,0.0,0.0,0.0,1.0,0.938,1.0,32,7,413,0,0,1.0,0.0,0.0,1,6,3,11
101892747,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,445,0,0,1.0,0.0,0.0,1,13,50,12
102336226,0.953,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68,2,331,0,0,1.0,0.0,0.0,1,11,32,18
102701930,0.995,0.0,0.0,0.0,0.0,0.75,0.33299999999999996,0.083,17,24,599,0,1,1.0,0.0,0.0,1,8,3,15
103159736,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5,369,0,0,1.0,0.0,0.0,1,8,3,19
104657589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,520,0,0,1.0,0.0,0.0,1,14,3,10
104850934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,520,0,0,0.0,0.0,0.0,1,11,3,10
105510200,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4,7,605,0,0,1.0,0.0,0.0,1,11,3,12
105696650,0.945,0.0,0.0,0.0,0.0,0.25,0.0,0.0,16,39,642,0,0,1.0,0.0,0.0,1,11,61,20
105748476,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,427,0,0,1.0,1.0,0.0,1,10,155,18
105790281,0.9620000000000001,0.0,0.0,0.0,0.0,1.0,0.125,0.0,8,16,345,0,0,1.0,1.0,0.0,1,7,3,20
105830531,0.976,0.575,0.2,0.125,0.05,0.5,0.4,0.125,39,59,962,8,0,0.0,0.0,0.0,1,12,76,13
106193762,0.976,0.17600000000000002,0.0,0.0,0.0,0.059000000000000004,0.294,0.294,17,12,430,0,0,0.0,0.0,0.0,1,11,3,20
106595346,0.96,0.16399999999999998,0.053,0.006999999999999999,0.02,0.23,0.75,0.632,155,33,718,0,0,0.0,0.0,1.0,1,11,3,16
106622116,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,0,430,0,0,1.0,0.0,0.0,1,12,3,16
107013897,0.943,0.263,0.316,0.0,0.0,0.0,0.526,0.42100000000000004,19,13,455,2,1,0.0,0.0,1.0,1,10,43,11
107914508,0.972,6.4670000000000005,0.139,0.040999999999999995,0.011000000000000001,0.29,0.561,0.311,3228,1167,1621,13,25,0.0,1.0,1.0,1,8,153,12
108133351,0.986,476.115,0.192,1.808,0.0,0.885,0.115,0.0,27,3,575,0,0,1.0,0.0,0.0,1,8,156,13
108581391,0.966,,0.375,115.5,0.0,0.75,0.375,0.0,10,2,620,0,0,1.0,0.0,0.0,1,7,46,7
109075883,0.94,0.0,0.0,0.0,0.0,0.2,0.0,0.0,48,9,393,0,0,1.0,1.0,0.0,1,10,3,13
109553706,0.987,,0.22,227.60299999999998,0.013000000000000001,0.46399999999999997,0.10800000000000001,0.045,635,31,451,30,2,0.0,1.0,0.0,1,7,3,12
110875970,0.963,77.368,1.7630000000000001,8.772,0.018000000000000002,0.026000000000000002,1.167,0.614,116,174,723,3,1,0.0,0.0,1.0,1,12,3,10
111198123,1.0,,1.0,2.0,0.0,1.0,0.0,0.0,1,9,368,0,0,1.0,0.0,0.0,1,7,3,10
112131340,0.981,,0.28600000000000003,0.0,0.0,1.0,0.14300000000000002,0.0,7,4,608,0,0,1.0,0.0,0.0,1,10,3,11
112188483,0.9840000000000001,0.012,0.10800000000000001,0.0,0.0,0.024,0.675,0.5660000000000001,84,11,481,0,0,0.0,1.0,1.0,1,12,3,13
112200531,0.976,,0.2,0.5,0.0,0.5,0.8,0.3,10,6,335,3,0,0.0,0.0,1.0,1,9,3,6
112540516,0.992,0.0,0.0,0.0,0.0,0.0,0.008,0.024,134,24,626,0,0,1.0,0.0,0.0,1,7,3,10
113856083,0.94,454.116,4.0,100.605,0.023,0.163,0.7440000000000001,0.0,45,9,466,1,0,1.0,0.0,0.0,1,10,3,16
113971880,0.982,47.346000000000004,0.068,1.5319999999999998,0.11,0.027999999999999997,0.693,0.479,390,57,285,3,4,0.0,0.0,1.0,1,8,3,18
114488344,0.982,0.016,0.0,0.0,0.0,0.525,0.557,0.098,59,7,49,4,0,1.0,0.0,0.0,1,10,3,20
115443974,0.992,0.0,0.0,0.0,0.0,0.4,0.1,0.1,10,10,425,0,0,0.0,0.0,1.0,1,13,3,7
118061444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,6,558,0,0,0.0,1.0,1.0,1,13,3,13
118120588,0.972,,0.055999999999999994,0.04,0.976,0.024,0.087,0.0,240,3,577,12,0,1.0,0.0,0.0,1,10,3,7
119227710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,409,0,0,1.0,0.0,0.0,1,12,3,16
119926900,1.0,7.0,0.0,1.5,0.0,0.5,0.5,0.0,2,6,355,0,0,0.0,0.0,0.0,1,14,3,17
120459203,0.971,,0.255,0.182,1.445,0.055,0.35,0.0,455,6,397,12,0,1.0,0.0,0.0,1,12,3,8
120877377,0.9840000000000001,,0.7140000000000001,0.429,0.14300000000000002,0.429,0.429,0.28600000000000003,7,11,429,1,0,1.0,0.0,0.0,1,11,3,9
120957631,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,10,22,397,1,2,1.0,0.0,0.0,1,11,3,17
121102940,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,948,0,0,0.0,0.0,0.0,1,9,3,10
121309790,0.963,0.16699999999999998,0.0,0.16699999999999998,0.0,0.0,0.33299999999999996,0.16699999999999998,6,19,551,0,0,1.0,0.0,0.0,1,8,3,7
121480993,0.973,79.178,1.9669999999999999,10.809000000000001,0.054000000000000006,0.1,0.797,0.191,257,59,570,0,2,0.0,1.0,1.0,1,13,71,14
121795261,0.997,0.0,0.0,0.0,0.0,0.875,0.917,0.917,24,6,459,0,0,0.0,0.0,1.0,1,9,3,12
122075266,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,328,0,0,1.0,0.0,0.0,1,10,3,10
122511648,0.95,8.937999999999999,0.0,1.062,0.0,0.062,0.938,0.43799999999999994,20,12,465,0,0,0.0,0.0,1.0,1,11,3,14
122963011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,6,943,0,0,1.0,0.0,0.0,1,12,3,14
123222267,0.9690000000000001,24.502,0.212,0.24600000000000002,0.045,0.494,0.9329999999999999,0.166,987,60,521,61,1,0.0,1.0,0.0,1,11,157,12
123358291,0.953,32.948,1.8969999999999998,4.569,0.22399999999999998,0.086,0.517,0.293,66,68,623,2,0,0.0,1.0,1.0,1,13,3,14
123599990,1.0,0.111,0.111,0.0,0.0,0.0,1.222,1.0,10,10,371,0,0,0.0,0.0,1.0,1,10,3,16
123952912,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2,407,0,0,1.0,0.0,0.0,1,10,3,5
124419079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,471,0,0,0.0,1.0,0.0,1,14,3,14
124964940,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,4,3,574,1,0,1.0,0.0,0.0,1,10,3,10
125514462,0.98,0.083,0.0,0.0,0.16699999999999998,0.0,0.41700000000000004,0.083,12,5,329,0,0,1.0,0.0,0.0,1,8,3,14
125528862,0.9940000000000001,172.0,0.083,10.417,0.0,0.25,0.16699999999999998,0.083,13,45,557,0,0,1.0,1.0,0.0,1,15,3,16
126216653,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,304,0,0,0.0,0.0,1.0,1,12,3,14
126984069,0.9690000000000001,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6,6,591,0,0,1.0,0.0,0.0,1,9,3,19
127375715,0.96,9.136000000000001,0.281,1.7890000000000001,0.013000000000000001,0.031,0.8029999999999999,0.667,244,31,597,2,0,1.0,0.0,0.0,1,9,3,13
127423382,0.978,0.0,0.579,0.053,0.053,0.053,0.789,0.737,19,22,508,1,0,0.0,1.0,1.0,1,10,23,4
128278995,0.9640000000000001,0.5489999999999999,0.196,0.804,0.0,0.196,0.294,0.13699999999999998,58,310,1927,671,3,0.0,1.0,1.0,1,10,3,6
128595293,0.995,,0.306,0.51,0.14300000000000002,0.7959999999999999,0.898,0.0,73,6,1011,0,0,1.0,0.0,0.0,1,11,3,12
128620164,0.9079999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,583,0,0,1.0,0.0,0.0,1,11,3,15
128933295,0.975,,15.857000000000001,,0.28600000000000003,0.429,1.0,0.0,32,3,572,11,0,1.0,0.0,0.0,1,9,3,20
129729416,0.993,0.0,0.0,0.0,0.0,0.083,0.083,0.5,14,12,569,1,0,0.0,0.0,0.0,1,9,3,10
129899218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,368,0,0,0.0,0.0,0.0,1,9,3,7
129966583,0.982,33.719,0.531,9.375,0.031,0.0,0.938,0.469,39,28,651,0,0,0.0,0.0,1.0,1,7,121,6
130303998,0.9670000000000001,108.01299999999999,3.09,10.655999999999999,0.131,0.064,1.12,0.32899999999999996,804,121,783,15,2,0.0,0.0,1.0,1,12,71,14
132278621,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2,4,624,0,0,0.0,0.0,1.0,1,7,3,18
132494511,1.0,422.0,0.0,0.0,2.0,0.0,1.0,0.0,1,2,555,0,0,1.0,0.0,0.0,1,7,3,12
133434448,0.9640000000000001,0.0,0.0,0.0,0.0,0.33299999999999996,0.33299999999999996,0.0,3,14,413,0,0,0.0,1.0,0.0,1,7,3,5
133762771,0.968,5.928999999999999,0.46399999999999997,0.179,0.071,0.0,0.7140000000000001,0.25,28,19,463,3,0,1.0,0.0,0.0,1,12,3,15
134332869,0.992,0.083,0.0,0.042,0.0,0.16699999999999998,0.083,0.042,24,14,429,1,0,1.0,1.0,0.0,1,9,3,13
134678238,0.95,0.0,0.0,0.0,0.0,0.6,0.6,0.0,5,17,388,0,0,0.0,1.0,0.0,1,10,3,15
135026061,0.9390000000000001,21.0,7.667000000000001,1.6669999999999998,0.0,0.0,1.0,0.667,3,15,413,0,0,1.0,1.0,0.0,1,8,3,15
135637721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,549,0,0,1.0,0.0,0.0,1,9,53,16
135680610,0.972,4.375,0.0,0.875,0.0,0.75,0.25,0.125,8,1,408,0,0,1.0,1.0,0.0,1,5,3,15
137515361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,548,0,0,1.0,0.0,0.0,1,14,3,12
137959629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,384,0,0,1.0,1.0,0.0,1,11,3,16
138190464,1.0,0.0,0.0,0.0,0.0,0.0,0.5329999999999999,0.467,15,17,601,0,0,0.0,0.0,0.0,1,15,12,7
138211958,0.943,193.34400000000002,19.932000000000002,9.727,0.011000000000000001,0.038,1.358,0.735,381,41,570,1,1,0.0,0.0,1.0,1,8,3,12
139270785,0.963,,11.222000000000001,,0.556,0.222,0.667,0.0,33,4,531,11,0,1.0,0.0,0.0,1,8,3,4
140176665,0.987,13.364,0.061,0.0,0.009000000000000001,0.39299999999999996,0.542,0.397,224,133,1258,0,1,0.0,0.0,1.0,1,6,68,12
140200549,0.996,0.0,0.0,0.0,0.0,0.133,0.133,0.0,15,3,399,0,0,0.0,1.0,0.0,1,12,3,12
141394735,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,4,606,0,0,1.0,0.0,0.0,1,12,3,9
141711158,0.975,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,6,5,425,0,0,0.0,0.0,0.0,1,6,3,14
141886393,1.0,,2.0,1.0,0.0,1.0,1.0,0.0,2,6,301,0,0,0.0,0.0,1.0,1,7,3,18
142150030,0.958,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,14,445,0,0,1.0,0.0,0.0,1,10,3,13
142876983,0.975,0.0,0.0,0.0,0.0,0.125,0.75,0.75,33,17,513,0,0,0.0,0.0,1.0,1,9,3,15
143972736,0.988,0.0,0.0,0.037000000000000005,0.0,0.29600000000000004,0.259,0.14800000000000002,29,10,439,7,0,0.0,1.0,0.0,1,12,74,16
144602443,0.971,0.085,0.111,0.01,0.0,0.046,0.58,0.515,286,141,1075,3,0,1.0,1.0,0.0,1,11,48,19
145022907,0.9790000000000001,0.0,0.0,0.0,0.0,0.929,0.0,0.0,14,12,1010,0,0,1.0,0.0,0.0,1,13,3,13
145602813,0.9940000000000001,,4.84,557.344,0.023,0.985,0.034,0.0,288,9,628,11,0,1.0,0.0,0.0,1,10,3,31
146913214,0.9520000000000001,0.0,0.0,0.0,0.0,0.857,0.0,0.0,7,5,154,0,0,0.0,0.0,0.0,1,13,3,20
147266930,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.938,16,3,406,0,0,1.0,0.0,0.0,1,9,3,14
147847633,0.951,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.5,9,4,567,1,0,0.0,0.0,1.0,1,6,138,8
147852405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19,399,0,0,1.0,0.0,0.0,1,8,3,19
147954455,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,3,13,544,0,0,1.0,0.0,0.0,1,6,3,16
148151604,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,8,592,0,0,1.0,0.0,0.0,1,7,3,13
148896431,0.988,0.0,0.0,0.0,0.0,0.026000000000000002,0.026000000000000002,0.026000000000000002,38,5,441,2,1,0.0,0.0,0.0,1,5,3,15
150524058,0.972,9.818,1.0,1.364,0.182,0.182,0.727,0.091,22,12,510,0,0,0.0,0.0,0.0,1,10,3,9
150861478,0.9890000000000001,0.261,0.152,0.098,0.0,0.109,0.217,0.12,92,16,524,0,0,0.0,1.0,0.0,1,15,59,10
151474227,1.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.33299999999999996,0.33299999999999996,6,18,388,1,0,1.0,0.0,0.0,1,7,3,12
152259498,0.972,,10.091000000000001,,0.545,0.273,0.636,0.0,33,4,569,11,0,1.0,0.0,0.0,1,9,3,5
152846674,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,4,375,0,0,0.0,0.0,0.0,1,8,3,9
153824393,0.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,534,0,0,1.0,0.0,0.0,1,10,3,12
153921560,0.978,9.414,0.027000000000000003,2.613,0.043,0.005,0.909,0.6940000000000001,207,35,570,7,0,0.0,1.0,1.0,1,10,65,14
154029272,0.9,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,6,394,0,0,1.0,0.0,0.0,1,7,3,11
154237500,0.988,0.0,0.0,0.0,0.0,0.353,0.529,0.529,17,1,404,1,0,1.0,1.0,0.0,1,9,3,9
154283899,1.0,0.0,0.0,0.0,0.0,0.429,0.28600000000000003,0.14300000000000002,7,11,353,0,0,1.0,0.0,0.0,1,10,3,13
155102693,0.97,0.08800000000000001,0.08800000000000001,0.028999999999999998,0.0,0.147,0.588,0.529,35,69,1069,1,0,0.0,0.0,0.0,1,15,3,14
155644172,0.958,2.327,0.025,0.05,0.0,0.0,0.767,0.698,159,20,641,0,0,0.0,0.0,0.0,1,10,76,14
156085716,0.9690000000000001,0.0,0.0,0.0,0.0,0.8,0.0,0.0,5,7,406,0,0,1.0,0.0,0.0,1,12,3,17
156213843,0.9890000000000001,0.0,0.37,0.0,0.0,0.0,1.5930000000000002,0.556,28,18,436,0,0,1.0,0.0,0.0,1,12,3,13
156242211,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,432,0,0,1.0,0.0,0.0,1,10,3,10
157371153,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,8,412,0,0,1.0,0.0,0.0,1,9,3,13
157614264,0.983,0.703,0.35600000000000004,0.025,0.001,0.012,0.39899999999999997,0.364,33128,248,348,765,5,0.0,1.0,1.0,1,9,21,11
157769562,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,5,599,0,0,1.0,0.0,0.0,1,10,3,11
157864555,0.99,0.0,0.0,0.0,0.0,0.0,1.2,1.0,10,13,539,0,0,0.0,0.0,0.0,1,11,3,16
158369900,0.973,0.0,0.0,0.0,0.0,0.0,0.111,0.111,9,1,421,0,0,1.0,1.0,0.0,1,11,3,11
158376605,0.9740000000000001,0.23800000000000002,0.19,0.19,0.0,0.095,0.5710000000000001,0.381,25,10,569,4,1,0.0,0.0,1.0,1,8,3,13
158541730,0.99,0.0,0.0,0.0,0.0,0.69,0.069,0.069,29,2,518,0,0,1.0,0.0,0.0,1,9,3,17
159719768,1.0,79.0,16.5,6.5,0.5,0.0,1.0,0.5,4,18,550,0,0,1.0,0.0,0.0,1,12,3,16
160457617,1.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,5,4,390,0,0,1.0,0.0,0.0,1,6,12,11
160574022,0.997,0.0,0.0,0.0,0.048,0.0,0.9520000000000001,0.095,21,1,310,1,0,1.0,0.0,0.0,1,14,3,16
161085466,0.98,0.0,0.0,0.0,0.0,0.267,0.0,0.0,15,26,460,0,0,0.0,0.0,1.0,1,13,111,9
161291774,0.9690000000000001,0.062,0.0,0.0,0.062,0.125,0.375,0.0,20,17,465,0,0,0.0,0.0,0.0,1,12,65,10
161473116,0.977,,1.765,,0.042,0.076,0.109,0.008,151,16,601,14,0,1.0,0.0,0.0,1,6,262,8
162039067,0.9620000000000001,24.373,2.909,7.355,0.002,0.01,0.542,0.386,515,13,632,0,0,1.0,0.0,0.0,1,11,136,19
163142123,1.0,,0.0,0.667,0.0,0.667,1.0,0.33299999999999996,3,5,320,0,0,1.0,0.0,0.0,1,12,3,19
164176771,0.981,3.583,1.604,1.9380000000000002,0.0,0.562,0.542,0.667,48,12,453,0,0,0.0,0.0,1.0,1,9,93,6
164239619,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,12,19,600,0,0,0.0,0.0,1.0,1,10,29,28
164432890,0.956,0.0,0.0,0.0,0.0,0.0,0.857,0.857,7,9,584,0,0,1.0,0.0,0.0,1,12,3,15
164508239,0.98,422.968,2.8539999999999996,20.408,0.08199999999999999,0.281,0.545,0.368,510,77,743,43,0,1.0,1.0,0.0,1,13,64,9
166324591,0.909,41.0,0.0,17.0,0.0,0.0,1.0,0.0,1,10,539,0,0,1.0,0.0,0.0,1,9,3,10
166737008,0.9690000000000001,0.0,0.031,0.0,0.0,0.031,0.406,0.688,33,8,438,2,0,0.0,1.0,1.0,1,12,3,17
167566699,0.9840000000000001,138.204,5.735,7.551,0.0,0.040999999999999995,1.02,0.755,49,11,631,1,0,0.0,1.0,1.0,1,11,3,17
168287685,0.966,0.044000000000000004,0.099,0.0,0.022000000000000002,0.011000000000000001,0.495,0.462,93,19,634,0,0,0.0,0.0,1.0,1,11,3,9
168686865,1.0,0.33299999999999996,0.0,0.0,0.0,0.667,0.33299999999999996,0.0,5,19,411,0,0,0.0,0.0,0.0,1,11,3,20
168773175,0.98,2.0,0.0,0.0,0.0,0.0,0.5,0.0,2,22,412,0,1,0.0,1.0,1.0,1,10,3,13
168872531,0.9840000000000001,0.004,0.0,0.0,0.006,0.011000000000000001,0.37200000000000005,0.32799999999999996,570,67,783,3,0,0.0,1.0,1.0,1,9,129,8
169141228,0.934,0.0,0.107,0.0,0.0,0.0,0.179,0.179,28,18,606,0,0,0.0,0.0,1.0,1,15,3,17
169147207,0.986,0.474,0.175,0.008,0.006999999999999999,0.006999999999999999,0.504,0.433,2760,108,794,52,0,0.0,1.0,1.0,1,9,17,15
169433349,0.983,0.013000000000000001,0.0,0.013000000000000001,0.0,0.039,0.184,0.263,77,25,597,1,1,1.0,0.0,0.0,1,9,5,6
169474438,0.9640000000000001,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2,1,335,0,0,1.0,0.0,0.0,1,9,3,16
169497745,0.988,5.374,0.011000000000000001,2.279,0.0,0.0,0.609,0.508,181,8,968,1,1,1.0,1.0,0.0,1,9,6,9
170144297,1.0,422.0,0.0,0.0,2.0,1.0,1.0,0.0,1,14,617,0,1,1.0,0.0,0.0,1,13,3,15
170486247,0.973,33.111,91.556,5.388999999999999,0.0,0.0,0.556,0.833,18,23,603,1,0,0.0,0.0,0.0,1,9,3,4
171066133,0.995,3.429,0.0,0.643,0.0,0.071,0.214,0.071,14,16,414,0,0,0.0,1.0,1.0,1,14,73,14
