id,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,geo_enabled,profile_background_tile,Bot,sn_length,desc_length,name_length
47610275,101,36,115,0,0,0.0,0.0,0.0,0,11,131,12
47708690,711,197,859,6,4,0.0,1.0,0.0,0,5,78,19
49683347,5,2,4,0,0,1.0,1.0,0.0,0,8,3,12
49726434,136,150,231,0,2,0.0,1.0,1.0,0,8,72,15
49951518,638,67,159,9,0,0.0,1.0,0.0,0,10,6,11
49961511,136,20,76,1,0,0.0,1.0,0.0,0,9,3,4
50594775,133,90,338,2,2,0.0,1.0,0.0,0,9,85,14
50606585,14527,442,523,58,16,0.0,0.0,1.0,0,13,78,9
50650272,270,95,133,13,1,1.0,1.0,0.0,0,6,36,13
51065893,1308,75,281,86,0,0.0,0.0,0.0,0,14,3,16
51169895,3994,675,373,35,45,0.0,1.0,0.0,0,10,98,19
51484684,2074,143,371,22,2,0.0,1.0,0.0,0,10,47,10
52140322,31,59,211,5,1,1.0,0.0,0.0,0,13,22,14
53400463,803,485,802,21,5,0.0,1.0,1.0,0,9,134,15
56336047,1929,231,365,85,3,0.0,1.0,1.0,0,8,3,8
57573169,6038,3398,1905,8,117,0.0,1.0,1.0,0,10,155,14
58017998,532,22,237,1,0,0.0,0.0,0.0,0,11,3,14
58436154,92,36,82,6,1,0.0,1.0,0.0,0,6,108,17
60340425,196,14,28,2,0,0.0,1.0,0.0,0,13,97,8
60490488,1364,1735,900,3,71,0.0,0.0,1.0,0,10,132,11
63501503,96,29,95,2,0,1.0,1.0,0.0,0,8,3,13
65402914,1070,218,569,214,8,1.0,1.0,0.0,0,11,3,12
67253599,3178,294,383,39,9,0.0,1.0,0.0,0,8,93,17
67887304,1119,379,1565,104,1,0.0,1.0,1.0,0,9,146,15
68123840,51,29,32,0,2,1.0,0.0,0.0,0,15,3,15
68800287,32,36,201,0,0,0.0,1.0,0.0,0,13,3,14
68940614,424,32,134,4,0,0.0,1.0,1.0,0,4,27,15
69575984,71,71,215,1,1,1.0,0.0,0.0,0,13,3,17
70228722,399,70,130,15,6,0.0,0.0,0.0,0,9,129,9
74861616,316,127,373,1,2,0.0,1.0,0.0,0,9,153,14
76612795,250,50,67,7,0,0.0,1.0,1.0,0,7,102,15
78845364,1116,117,138,13,5,0.0,1.0,0.0,0,7,115,16
82062642,142,75,171,0,0,0.0,1.0,0.0,0,11,41,14
82118682,88,19,39,9,0,0.0,0.0,1.0,0,11,3,15
84361482,6581,181,174,57,6,0.0,0.0,0.0,0,12,90,5
84543942,40,45,65,1,1,1.0,0.0,0.0,0,7,3,16
84838434,7014,244,395,11,5,0.0,0.0,1.0,0,7,134,16
85850428,7,5,59,0,0,1.0,0.0,0.0,0,8,3,12
86538176,3298,463,685,0,15,0.0,1.0,0.0,0,9,94,14
86626503,704,346,1375,7,2,0.0,1.0,1.0,0,13,142,14
86999643,175,29,76,49,0,0.0,1.0,0.0,0,6,99,17
87029466,4,2,11,0,0,0.0,0.0,1.0,0,9,147,15
90436636,13260,633,1189,329,18,0.0,1.0,1.0,0,14,92,9
91696007,1378,269,622,17,1,0.0,1.0,0.0,0,7,88,7
93378883,62908,4229,3388,438,170,0.0,0.0,0.0,0,12,135,17
96114847,4,1,7,0,0,1.0,0.0,0.0,0,12,3,13
96146127,1034,61,23,0,2,0.0,0.0,0.0,0,12,58,13
96360063,4265,224,212,1762,1,0.0,1.0,0.0,0,14,127,18
96450599,2872,572,466,33,22,0.0,0.0,0.0,0,14,64,10
96454595,531,45,81,0,0,0.0,1.0,0.0,0,13,3,15
96727791,434,19,68,3,1,1.0,1.0,0.0,0,6,73,14
96737211,168,61,189,15,1,1.0,1.0,0.0,0,9,123,17
98127075,521,58,266,0,2,0.0,1.0,0.0,0,7,108,9
103087081,376,52,137,60,0,0.0,1.0,0.0,0,10,72,15
105768989,933,374,165,27,14,0.0,1.0,0.0,0,15,158,16
107193314,3199,207,246,1,2,0.0,1.0,0.0,0,12,96,10
107471115,3962,1275,215,0,84,0.0,1.0,0.0,0,8,154,18
107991930,125,56,96,2,0,0.0,0.0,1.0,0,13,158,14
108051742,173,34,30,0,0,1.0,0.0,0.0,0,6,30,16
109651861,6169,390,837,8,1,0.0,1.0,0.0,0,7,148,16
109848907,834,108,363,40,0,1.0,0.0,0.0,0,8,68,20
110177863,1632,272,664,82,15,1.0,0.0,0.0,0,9,46,17
111054613,264,88,160,69,0,0.0,1.0,0.0,0,14,154,14
112232553,35,11,42,0,0,0.0,1.0,0.0,0,7,3,16
112419862,2131,464,718,40,11,0.0,1.0,0.0,0,9,33,8
112986371,5157,128,389,3,2,0.0,0.0,0.0,0,8,3,8
113134931,8,11,15,0,0,1.0,0.0,0.0,0,10,3,12
113971060,387,8,37,6,0,1.0,1.0,0.0,0,8,3,17
114726248,1368,188,673,5,1,0.0,0.0,0.0,0,14,68,15
118241739,16,21,52,0,0,0.0,1.0,1.0,0,15,3,20
118667244,1215,196,471,7,2,0.0,0.0,1.0,0,13,57,18
121045001,1720,240,427,3,12,0.0,0.0,0.0,0,12,120,10
122111595,1363,1723,429,8,42,0.0,0.0,0.0,0,14,57,16
125622122,1083,237,394,44,9,1.0,1.0,0.0,0,12,132,13
125796953,4440,386,306,168,8,0.0,1.0,0.0,0,7,86,16
126065059,144,97,118,16,3,0.0,0.0,0.0,0,13,160,14
126611558,12332,1646,1454,95,129,0.0,0.0,0.0,0,11,112,17
128857854,4144,523,819,56,9,0.0,1.0,0.0,0,10,93,17
129176007,134,25,213,224,0,0.0,0.0,0.0,0,8,82,14
129515952,7018,450,1142,1671,3,0.0,0.0,1.0,0,13,115,14
131197741,11821,3219,957,12,94,0.0,0.0,0.0,0,10,40,15
131202911,7,55,226,0,0,1.0,0.0,0.0,0,13,3,13
131559802,11177,425,403,67,5,0.0,1.0,0.0,0,8,92,7
131636321,730,63,171,36,0,0.0,1.0,0.0,0,10,3,16
132569641,3,9,59,0,0,1.0,0.0,0.0,0,8,3,14
136368506,28,10,39,4,0,0.0,1.0,0.0,0,14,3,15
139321563,844,73,126,8,0,0.0,1.0,0.0,0,6,3,13
140527863,826,601,1583,1,7,0.0,0.0,0.0,0,12,125,16
142239909,164,17,77,244,0,1.0,1.0,0.0,0,10,3,17
144226252,2957,165,276,394,6,0.0,1.0,0.0,0,13,122,16
145422178,407,32,133,8,0,0.0,1.0,0.0,0,15,3,19
146215776,48363,1499,313,65,49,0.0,0.0,0.0,0,12,159,19
149248959,10442,831,1001,1392,23,0.0,1.0,0.0,0,9,161,14
151607467,351,154,256,4,2,0.0,1.0,0.0,0,14,43,18
152905850,7139,653,691,3,34,0.0,1.0,0.0,0,7,57,15
154197349,1148,32,82,7,1,1.0,0.0,0.0,0,9,52,15
154477852,353,93,263,18,0,0.0,1.0,0.0,0,12,14,20
154547583,1433,488,1095,5,6,0.0,1.0,1.0,0,14,159,15
156039467,2641,298,861,127,4,0.0,1.0,1.0,0,11,50,12
157042531,49672,14271,376,426,177,0.0,1.0,0.0,0,13,131,15
157604170,901,150,391,9,3,0.0,1.0,1.0,0,14,103,18
160557792,1436,28,53,10,2,0.0,1.0,1.0,0,8,46,15
163075114,2402,992,1190,4,10,0.0,1.0,1.0,0,9,98,9
163479707,3639,406,244,1,11,0.0,1.0,0.0,0,7,103,15
167823878,1772,285,257,2,13,1.0,0.0,0.0,0,8,159,15
171640056,5969,338,700,1,3,0.0,1.0,0.0,0,10,39,11
171971541,4,10,16,0,0,1.0,1.0,0.0,0,7,3,16
173411197,390,98,375,17,0,0.0,0.0,0.0,0,6,40,3
174354016,58,48,354,11,0,1.0,0.0,0.0,0,14,157,15
180573776,5747,70,258,0,2,1.0,0.0,0.0,0,9,140,13
180912768,234,20,162,1,1,0.0,1.0,0.0,0,10,11,13
182511218,94,83,769,5,0,0.0,1.0,0.0,0,14,28,16
183959464,7605,269,289,56,1,0.0,1.0,0.0,0,11,133,20
184048837,3233,106,295,8,1,0.0,0.0,0.0,0,9,50,12
184777483,869,55,335,106,0,1.0,1.0,0.0,0,12,142,14
185178011,66,10,29,2,0,1.0,0.0,0.0,0,6,37,5
185771893,322,29,101,4,0,1.0,1.0,0.0,0,12,87,4
188047458,15537,496,463,284,21,0.0,0.0,1.0,0,12,66,13
188043254,40614,1139,1645,3256,21,0.0,1.0,0.0,0,7,50,14
189152524,176,21,71,3,0,0.0,1.0,0.0,0,11,53,12
192912616,46,22,32,0,2,1.0,0.0,0.0,0,9,3,10
195763762,16173,914,953,0,22,0.0,1.0,0.0,0,11,155,20
196179205,1513,179,4,0,2,1.0,0.0,0.0,0,12,64,18
201724641,85,25,103,0,1,0.0,0.0,0.0,0,8,49,14
202220813,2892,1241,360,18,25,1.0,0.0,0.0,0,14,89,15
202326763,308,20,77,15,0,1.0,1.0,0.0,0,8,3,4
203583202,801,53,201,21,3,0.0,1.0,1.0,0,10,59,16
204444302,1749,112,87,2,10,1.0,0.0,0.0,0,9,155,12
204808236,407,244,449,1,3,0.0,0.0,0.0,0,15,10,16
207138462,3,8,24,0,0,1.0,0.0,0.0,0,7,3,16
207490418,3054,548,1968,6,3,1.0,0.0,0.0,0,9,118,16
210525855,5162,109,199,106,2,0.0,1.0,0.0,0,8,106,16
211462267,4654,249,389,386,1,0.0,0.0,1.0,0,15,34,16
213981500,728,139,45,2,4,0.0,0.0,1.0,0,14,96,16
214967682,244,27,111,20,0,1.0,0.0,0.0,0,12,3,12
215992174,17,21,44,0,0,0.0,0.0,1.0,0,7,3,17
217232725,27,17,86,3,0,0.0,1.0,0.0,0,10,158,14
220859239,2336,320,228,5,1,0.0,1.0,0.0,0,8,43,12
221964205,658,225,342,30,6,0.0,1.0,0.0,0,13,160,20
222893837,575,857,1033,1,7,0.0,0.0,1.0,0,5,67,18
223007169,165,15,80,9,2,1.0,0.0,0.0,0,4,92,16
225060606,94,21,51,6,1,1.0,0.0,0.0,0,8,3,15
226576785,1905,287,491,89,1,0.0,1.0,0.0,0,12,92,13
226923750,1389,60,87,14,0,1.0,0.0,0.0,0,12,26,15
228711740,4037,2158,1370,438,19,0.0,1.0,1.0,0,12,85,13
233533428,3441,208,478,209,2,0.0,1.0,0.0,0,7,95,7
233890781,159,24,67,6,1,1.0,1.0,0.0,0,10,151,17
234430637,538,63,165,9,1,0.0,1.0,0.0,0,11,160,10
237886553,48,20,97,3,0,1.0,1.0,0.0,0,8,3,8
238505344,3032,230,821,30,2,0.0,0.0,0.0,0,14,127,12
242272799,1021,92,391,21,2,0.0,0.0,1.0,0,11,19,11
248134718,119,30,132,4,0,0.0,0.0,0.0,0,6,3,8
252679829,1235,261,360,323,3,1.0,0.0,0.0,0,8,55,13
254602977,619,164,375,110,6,1.0,0.0,0.0,0,9,37,12
255499265,5774,246,510,31,0,0.0,0.0,0.0,0,6,17,13
257111136,8,9,26,1,0,1.0,1.0,0.0,0,9,93,14
257400824,2999,353,235,203,10,0.0,1.0,0.0,0,7,157,19
264133279,80,34,117,0,1,0.0,0.0,0.0,0,7,9,17
265017059,1514,72,118,48,1,0.0,1.0,0.0,0,8,59,6
265731317,50,49,159,0,0,1.0,1.0,0.0,0,6,99,15
267989312,433,57,254,10,1,0.0,0.0,1.0,0,9,25,13
271374532,132,13,48,106,0,1.0,1.0,0.0,0,12,3,12
272121120,740,38,93,22,2,1.0,0.0,0.0,0,8,20,12
272911207,2536,118,135,45,4,1.0,0.0,0.0,0,13,102,18
275183383,136,13,65,1,0,0.0,0.0,1.0,0,8,61,3
276983152,302,49,228,8,0,1.0,0.0,0.0,0,9,3,20
281234838,33,19,29,0,0,1.0,0.0,0.0,0,14,19,20
282523842,336,24,111,44,1,0.0,0.0,1.0,0,15,112,16
283013230,218,50,158,0,0,0.0,1.0,0.0,0,10,45,6
286690782,498,167,37,0,0,1.0,0.0,0.0,0,8,33,8
286841761,13798,850,862,1584,8,0.0,1.0,1.0,0,8,138,6
290147254,33,25,51,3,0,1.0,0.0,0.0,0,8,3,18
290494853,1575,105,258,33,2,0.0,1.0,0.0,0,14,123,20
290585680,2699,270,727,201,1,1.0,0.0,0.0,0,13,80,14
291949510,9022,1405,2001,1065,18,1.0,0.0,0.0,0,12,54,12
297023247,1123,43,62,45,0,0.0,1.0,0.0,0,10,158,15
299618434,163,19,75,0,0,1.0,1.0,0.0,0,11,3,12
303061039,277,57,97,1,1,0.0,1.0,0.0,0,14,114,17
304268784,35,15,111,1,0,0.0,1.0,0.0,0,11,27,18
312691936,4463,173,322,3621,3,0.0,1.0,1.0,0,12,81,12
317336535,2855,283,508,98,4,1.0,1.0,0.0,0,8,145,16
321282277,317,23,26,3,0,0.0,1.0,0.0,0,9,20,13
326716112,1073,94,457,87,1,1.0,1.0,0.0,0,12,145,13
328117388,1,1,42,0,0,1.0,0.0,0.0,0,15,3,17
331349150,1590,489,1997,259,0,0.0,1.0,1.0,0,13,65,19
338966793,1201,54,200,4,0,0.0,0.0,0.0,0,6,35,19
342957744,49,13,74,2,0,0.0,0.0,0.0,0,15,3,15
343931635,2327,70,151,207,0,0.0,1.0,0.0,0,11,81,16
344675728,38,11,95,3,0,1.0,0.0,0.0,0,9,21,11
344780239,482,41,91,105,0,0.0,0.0,1.0,0,7,23,16
344955391,411,247,1253,11,0,0.0,1.0,1.0,0,7,147,13
353254693,3,18,25,0,0,0.0,0.0,0.0,0,7,3,16
353608206,377,38,140,3,0,0.0,1.0,0.0,0,11,99,16
356979186,31925,2880,724,5524,98,0.0,1.0,0.0,0,12,154,13
359370934,8,11,26,0,0,0.0,1.0,0.0,0,12,3,16
365993895,971,128,229,17,2,0.0,1.0,1.0,0,9,113,14
370595287,364,48,187,12,2,1.0,0.0,0.0,0,8,147,14
372786191,905,669,1362,6,1,0.0,0.0,1.0,0,12,64,13
374138547,1170,341,733,8,2,0.0,0.0,1.0,0,11,66,12
378814988,6,6,14,4,0,1.0,1.0,0.0,0,15,3,17
379176983,20,8,30,0,1,1.0,0.0,0.0,0,13,3,9
379296310,8252,769,1106,947,3,0.0,0.0,0.0,0,13,154,14
379728710,61,14,84,0,0,1.0,0.0,0.0,0,10,36,19
381384396,104,13,21,0,0,1.0,0.0,0.0,0,9,3,19
383145557,1010,174,464,202,1,0.0,1.0,0.0,0,12,159,12
384547005,265,13,141,0,1,1.0,0.0,0.0,0,10,3,14
384858886,1673,47,85,87,0,0.0,0.0,1.0,0,6,155,5
392094997,3267,667,1361,909,8,0.0,1.0,1.0,0,14,123,9
393255100,474,46,90,1,1,0.0,1.0,0.0,0,14,3,15
395890746,61,12,33,0,0,0.0,0.0,0.0,0,14,147,14
397337275,1506,20,192,0,0,1.0,1.0,0.0,0,15,17,15
400741034,399,333,241,0,5,1.0,1.0,0.0,0,8,66,16
400826236,240,91,168,3,0,0.0,0.0,1.0,0,8,85,20
402034337,30,9,41,2,0,1.0,0.0,0.0,0,6,28,16
405135128,86,16,131,3,0,1.0,0.0,0.0,0,6,3,16
405611085,624,218,1300,36,4,0.0,1.0,0.0,0,8,160,15
406150965,1933,237,440,160,7,1.0,1.0,0.0,0,6,103,16
406923780,130,32,164,2,0,0.0,1.0,1.0,0,7,152,12
407302551,62,16,39,1,1,1.0,0.0,0.0,0,12,3,13
408637014,194,86,81,25,0,0.0,0.0,0.0,0,13,26,17
409297732,3625,71,203,2,0,0.0,0.0,1.0,0,6,73,14
409503051,59,8,55,5,0,1.0,1.0,0.0,0,8,3,3
410193975,318,133,377,15,0,1.0,1.0,0.0,0,13,133,17
412604603,118,2,41,1,0,1.0,1.0,0.0,0,12,3,12
421319874,5297,66,144,2360,0,0.0,0.0,0.0,0,10,37,11
423410028,385,237,675,7,0,0.0,1.0,1.0,0,13,60,13
423649561,15,22,14,0,0,1.0,0.0,0.0,0,14,19,15
424920096,1882,82,173,210,2,0.0,1.0,0.0,0,14,36,9
425209420,22,11,59,1,0,1.0,1.0,0.0,0,8,3,17
426932675,12,3,58,1,0,0.0,0.0,1.0,0,11,3,15
428213157,95,16,38,3,0,1.0,0.0,0.0,0,6,3,5
428259355,343,65,100,13,1,0.0,0.0,1.0,0,7,114,17
428434740,414,516,2000,1,1,1.0,0.0,0.0,0,14,141,18
429414906,1770,514,1176,24,7,0.0,1.0,0.0,0,12,142,13
433988089,855,217,1308,2,1,0.0,1.0,1.0,0,11,3,12
435045600,21,25,59,21,0,1.0,1.0,0.0,0,8,3,14
437392860,374,44,126,14,0,0.0,0.0,0.0,0,9,3,11
437721739,4,0,8,1,0,1.0,0.0,0.0,0,9,3,9
550428173,125,2,24,2,0,1.0,1.0,0.0,0,11,16,12
479506412,20,15,55,0,0,1.0,1.0,0.0,0,15,158,18
440128266,2991,452,1710,337,4,0.0,1.0,1.0,0,15,62,20
479815906,211,112,165,83,0,0.0,0.0,0.0,0,8,92,18
986364644,29,40,188,0,0,0.0,0.0,1.0,0,14,22,15
552027659,9749,426,139,2191,2,0.0,0.0,1.0,0,15,27,11
724632068,817,16,51,8,0,0.0,0.0,1.0,0,14,154,14
987245388,33,1,12,0,0,0.0,1.0,1.0,0,8,117,15
442592200,216,89,717,136,1,1.0,1.0,0.0,0,11,3,11
482148232,339,58,303,320,0,0.0,0.0,0.0,0,8,61,15
446366385,39,17,59,2,0,0.0,0.0,0.0,0,7,150,18
483227930,889,55,187,643,0,1.0,0.0,0.0,0,10,71,14
483838785,2714,537,326,626,5,0.0,0.0,0.0,0,14,90,17
449195625,11,21,108,0,0,1.0,0.0,0.0,0,12,3,18
995328134,3859,187,372,307,0,1.0,0.0,0.0,0,11,39,18
486991172,1020,45,113,15,0,0.0,1.0,0.0,0,11,103,10
487275447,46,7,29,0,0,0.0,0.0,0.0,0,14,3,15
452726181,960,33,91,7,0,0.0,1.0,0.0,0,13,17,14
453034522,642,56,286,35,0,0.0,1.0,0.0,0,15,81,16
487880355,143,156,563,37,1,1.0,1.0,0.0,0,7,29,12
754656198,95,14,85,2,0,1.0,1.0,0.0,0,7,3,13
1001305494,1446,76,130,547,0,0.0,1.0,0.0,0,15,38,15
561814955,346,49,117,0,1,1.0,0.0,0.0,0,11,96,14
766507921,159,58,424,38,0,1.0,0.0,0.0,0,15,3,16
491275814,872,692,1902,0,24,0.0,0.0,0.0,0,9,113,14
491391312,45,16,44,3,0,0.0,0.0,0.0,0,8,3,17
769388442,557,151,279,77,1,0.0,0.0,0.0,0,11,150,8
564751387,318,23,113,24,0,0.0,1.0,1.0,0,14,17,13
565292271,85,189,375,1,3,1.0,1.0,0.0,0,10,120,10
493462829,1589,106,221,98,1,1.0,0.0,0.0,0,11,158,11
493919122,314,30,87,2,0,1.0,0.0,0.0,0,15,60,16
462251578,79,7,89,5,0,1.0,1.0,0.0,0,11,3,17
495378971,637,49,91,23,1,0.0,1.0,0.0,0,6,110,16
464014539,244,36,48,5,0,0.0,1.0,1.0,0,14,3,16
1017001452,1,3,16,0,0,1.0,0.0,0.0,0,7,39,15
1018511592,172,9,28,0,0,1.0,0.0,0.0,0,15,3,16
499717759,690,91,201,13,2,0.0,1.0,0.0,0,10,48,18
573824373,468,83,225,32,0,0.0,1.0,0.0,0,12,129,8
499933271,298,43,132,2,0,0.0,0.0,0.0,0,7,105,14
469218793,7722,1493,930,4096,12,0.0,0.0,1.0,0,12,55,4
501066121,29852,588,612,15490,12,0.0,1.0,1.0,0,8,77,9
469454275,522,440,704,118,15,0.0,0.0,1.0,0,14,150,20
1028535421,118,14,144,1,0,1.0,0.0,0.0,0,15,111,16
578266551,691,54,128,1,0,0.0,0.0,1.0,0,10,43,17
504803459,155,24,66,1,0,0.0,0.0,0.0,0,8,5,6
504944262,2270,82,194,76,0,0.0,0.0,0.0,0,14,91,15
475246008,788,95,193,2,0,0.0,1.0,0.0,0,13,125,13
475693524,12,14,213,1,0,1.0,0.0,0.0,0,9,3,6
819790166,157,22,82,5,1,1.0,1.0,0.0,0,14,135,14
477087533,45,13,51,0,0,0.0,1.0,1.0,0,14,38,15
515405009,459,36,80,54,1,0.0,0.0,0.0,0,15,57,17
515909793,0,47,193,2,0,1.0,0.0,0.0,0,8,3,13
833089766,4137,548,1217,442,4,0.0,1.0,1.0,0,10,80,10
834141984,168,25,56,97,0,0.0,0.0,0.0,0,15,87,16
525408377,32,32,111,0,0,1.0,0.0,0.0,0,8,3,15
526702246,23,13,25,0,0,0.0,0.0,0.0,0,13,3,14
602758496,7,16,133,395,0,1.0,0.0,0.0,0,14,3,15
866254687,1196,59,319,224,0,0.0,1.0,0.0,0,12,109,12
535670031,93,9,43,0,1,1.0,1.0,0.0,0,10,3,10
605521007,1033,283,58,64,6,0.0,0.0,1.0,0,13,149,10
536512353,247,10,38,1,0,1.0,1.0,0.0,0,8,3,13
538395588,298,12,79,47,0,0.0,0.0,0.0,0,15,86,14
607937852,683,103,451,146,0,1.0,1.0,0.0,0,11,149,16
539143317,1021,233,344,27,3,0.0,1.0,0.0,0,9,147,20
543301439,747,674,1165,285,2,0.0,0.0,0.0,0,12,3,12
543727249,971,273,518,392,3,0.0,1.0,0.0,0,9,152,5
614249086,32,31,179,0,1,1.0,1.0,0.0,0,15,133,17
893784643,2224,89,260,119,0,1.0,1.0,0.0,0,13,71,5
898218318,47,17,60,0,0,1.0,0.0,0.0,0,11,3,12
899934248,1018,1187,1732,485,4,0.0,0.0,1.0,0,8,135,20
621508569,23,4,20,1,0,1.0,0.0,0.0,0,15,3,16
622618462,11,12,56,1,1,1.0,1.0,0.0,0,9,3,10
916815853,168,40,172,0,1,0.0,0.0,0.0,0,11,53,13
919599445,30,33,108,15,0,0.0,0.0,1.0,0,11,123,15
629208634,462,117,318,17,0,0.0,0.0,0.0,0,8,66,16
1147652996,16,2,14,0,0,1.0,0.0,0.0,0,11,3,9
938775151,54,44,49,8,2,1.0,0.0,0.0,0,12,42,13
947759960,44,32,36,0,0,0.0,0.0,1.0,0,11,28,19
948165787,22,11,46,10,0,0.0,0.0,0.0,0,7,3,13
955966339,365,35,98,74,0,1.0,0.0,0.0,0,9,84,14
960978096,82,27,59,1,0,1.0,0.0,0.0,0,12,3,13
962500717,46,6,47,0,0,0.0,0.0,1.0,0,7,38,5
964327405,52,26,40,0,0,1.0,0.0,0.0,0,10,64,16
968350345,17,41,103,0,1,0.0,0.0,0.0,0,9,138,13
971643848,31,56,206,0,2,0.0,0.0,0.0,0,11,159,8
974434579,690,65,178,131,2,0.0,1.0,0.0,0,13,3,13
982398253,43,6,41,2,0,1.0,0.0,0.0,0,14,3,15
982457101,26,17,69,5,0,0.0,0.0,1.0,0,11,3,12
982676647,348,18,47,11,0,1.0,0.0,0.0,0,8,3,14
11990112,3570,1252,822,8,116,0.0,1.0,0.0,0,14,37,14
14474989,575,47,22,6,2,1.0,1.0,0.0,0,12,20,6
14867242,166,93,45,2,5,1.0,0.0,0.0,0,10,3,11
15530118,57,21,42,1,1,0.0,1.0,0.0,0,12,51,13
17498356,65,47,98,10,3,0.0,0.0,0.0,0,9,86,14
19861856,14941,947,699,771,72,0.0,1.0,0.0,0,10,49,10
22407164,37,7,27,4,0,0.0,0.0,0.0,0,8,3,10
22600059,5,11,5,0,0,1.0,0.0,0.0,0,14,3,13
22840934,2769,272,155,129,12,0.0,1.0,1.0,0,9,143,13
22994885,6422,615,376,29,63,0.0,1.0,0.0,0,8,115,9
30638954,4304,253,320,29,6,0.0,0.0,1.0,0,12,118,15
31107779,133,43,90,8,0,1.0,0.0,0.0,0,5,37,18
45434489,511,99,110,0,4,0.0,1.0,0.0,0,10,47,17
47081262,291,89,182,28,4,0.0,0.0,0.0,0,5,73,12
47637732,2391,239,489,703,1,0.0,1.0,0.0,0,9,54,19
61728897,49,40,98,15,6,1.0,0.0,0.0,0,15,23,18
72863207,112283,19682,17637,203,760,0.0,1.0,1.0,0,11,153,13
80849401,1883,123,154,5,6,0.0,1.0,0.0,0,10,154,13
91866630,17642,15206,51,7488,113,0.0,1.0,0.0,0,15,145,16
96109716,10479,89,29,238,6,0.0,1.0,0.0,0,7,40,24
118197667,349,45,21,0,3,1.0,1.0,0.0,0,6,94,12
133387350,251,18,20,0,0,0.0,1.0,0.0,0,14,85,7
206326866,5,12,3,0,0,1.0,0.0,0.0,0,7,3,19
240173232,1575,30,32,5,6,1.0,0.0,0.0,0,8,15,5
240821668,30,16,32,2,0,0.0,0.0,0.0,0,12,3,14
254497239,1891,235,169,1,16,1.0,0.0,0.0,0,7,135,15
281623827,690,67,132,0,1,1.0,1.0,0.0,0,8,3,12
294182639,104,15,27,1,2,1.0,1.0,0.0,0,6,3,16
305476548,86,54,77,0,1,1.0,0.0,0.0,0,14,93,15
333412049,685,57,161,10,4,0.0,0.0,1.0,0,12,128,5
339887833,83,38,26,0,1,0.0,1.0,0.0,0,10,59,15
363161920,27743,399,456,0,9,0.0,0.0,0.0,0,10,165,9
394789922,341,55,135,60,0,0.0,1.0,1.0,0,15,90,16
397034400,42,18,13,3,0,0.0,0.0,1.0,0,6,3,15
425767265,4,9,14,0,0,1.0,0.0,0.0,0,15,3,16
425878819,293,6,23,55,1,1.0,0.0,0.0,0,8,31,8
443896569,2801,428,195,9,7,0.0,0.0,0.0,0,7,159,19
488525613,11,1,14,0,0,1.0,0.0,0.0,0,10,3,7
583885189,2003,2395,2481,3,33,0.0,1.0,0.0,0,14,103,17
588147020,20,15,28,0,0,0.0,0.0,0.0,0,11,3,10
614133542,312,108,102,3,4,0.0,0.0,1.0,0,6,136,6
780431689,1,2,9,0,0,1.0,0.0,0.0,0,15,3,17
791830218,3,12,23,0,0,0.0,0.0,0.0,0,15,3,19
821873300,1,1,17,1,0,1.0,0.0,0.0,0,8,3,15
832044601,28,5,45,4,0,0.0,0.0,0.0,0,7,3,9
851100607,9,18,37,0,1,1.0,0.0,0.0,0,14,78,15
890871740,3,11,13,0,0,0.0,0.0,0.0,0,14,3,15
975603631,1,1,3,0,0,1.0,0.0,0.0,0,8,3,13
980531466,1,1,1,0,0,1.0,0.0,0.0,0,13,3,13
983033413,151,5,35,0,0,0.0,1.0,0.0,0,12,3,12
1010894497,230,59,66,8,0,0.0,0.0,0.0,0,12,139,12
39588706,5,3,9,2,0,1.0,0.0,0.0,0,6,3,13
13972932,6036,7841,584,91,405,0.0,0.0,0.0,0,11,63,15
90626911,160,152,293,1,7,1.0,0.0,0.0,0,8,3,14
321257315,17,7,46,1,0,1.0,1.0,0.0,0,8,100,19
80479674,29,19,255,1,0,0.0,1.0,1.0,1,9,18,7
82487179,1408,208,866,138,0,0.0,1.0,0.0,1,11,3,14
105830531,39,59,962,8,0,0.0,0.0,0.0,1,12,76,13
114488344,59,7,49,4,0,1.0,0.0,0.0,1,10,3,20
123222267,987,60,521,61,1,0.0,1.0,0.0,1,11,157,12
144602443,286,141,1075,3,0,1.0,1.0,0.0,1,11,48,19
212958140,45,16,342,0,1,1.0,0.0,0.0,1,7,3,20
278082770,72,14,287,0,0,1.0,0.0,0.0,1,6,3,16
367651000,1,0,122,0,0,1.0,0.0,0.0,1,8,3,16
599789901,0,4,228,0,0,1.0,0.0,0.0,1,9,3,13
10935572,557,171,1398,7,1,0.0,0.0,0.0,1,10,3,13
16119337,383,9,564,10,0,1.0,0.0,0.0,1,9,3,9
16753788,30,91,527,0,0,1.0,0.0,0.0,1,7,3,7
17640121,20,17,361,0,0,0.0,1.0,1.0,1,8,3,8
17656600,307,583,836,92,9,0.0,0.0,1.0,1,9,156,16
19230427,96,13,466,1,0,1.0,0.0,0.0,1,4,69,14
19951698,215,63,901,13,0,1.0,0.0,0.0,1,10,3,5
20726266,0,6,599,0,0,1.0,0.0,0.0,1,15,3,19
20731719,441,18,1009,0,0,0.0,0.0,0.0,1,13,3,11
21196037,78,130,484,0,3,0.0,1.0,1.0,1,10,3,10
21365952,0,9,595,0,0,1.0,0.0,0.0,1,8,3,4
