id,avg_friends_listed_count,avg_friends_default_profile,avg_friends_geo_enabled,avg_friends_profile_background_tile,friend_Bot_rate,avg_friends_sn_length,avg_friends_desc_length,avg_friends_name_length,ff_ratio,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,geo_enabled,profile_background_tile,Bot,sn_length,desc_length,name_length
104754590,9.0,0.5,0.5,0.0,0.0,10.25,89.75,17.25,31.003184713375795,820,227,521,20,5,0.0,0.0,0.0,0,11,3,12
116190007,17.0,0.0,0.5,0.0,0.0,14.5,119.0,15.5,938.0006706908115,5936,200,461,81,4,0.0,1.0,1.0,0,13,56,11
361784332,60.0,0.33299999999999996,0.833,0.16699999999999998,0.0,11.833,88.167,12.833,612.0013422818791,2032,184,632,14,0,0.0,1.0,1.0,0,8,105,17
547811916,10.5,0.0,0.5,0.0,0.0,12.0,89.5,16.5,94.00418410041841,882,147,296,46,5,0.0,1.0,0.0,0,11,124,14
17283453,15.667,0.0,0.667,0.33299999999999996,0.0,13.0,91.0,15.333,261.00191570881225,2185,481,249,131,19,0.0,1.0,0.0,0,11,137,12
5682702,37.0,0.0,0.0,0.0,0.0,11.0,76.0,18.0,238.00279329608938,4024,264,87,323,16,0.0,0.0,1.0,0,7,22,6
140030010,4.15,0.1,0.4,0.35,0.0,11.6,79.25,14.65,758.0038022813688,4145,3137,142,24,58,0.0,1.0,1.0,0,14,23,8
383825758,47.5,0.0,0.5,0.5,0.0,12.5,49.5,13.0,96.00252525252525,295,96,233,6,0,0.0,0.0,1.0,0,10,14,12
472778739,21.5,0.0,0.33299999999999996,0.0,0.0,10.833,122.0,10.333,159.00242130750604,6469,437,606,2913,3,0.0,0.0,1.0,0,14,130,12
6015122,5.5,0.0,0.5,0.5,0.0,13.0,85.5,13.0,1104.000500250125,2016,62,64,13,0,0.0,1.0,0.0,0,10,14,6
212175167,27.221999999999998,0.444,0.667,0.111,0.0,10.333,91.22200000000001,14.889000000000001,34.0019120458891,3784,336,787,173,3,0.0,0.0,0.0,0,9,92,17
632742781,8.068999999999999,0.276,0.32799999999999996,0.293,0.0,11.19,101.51700000000001,13.120999999999999,50.01030927835052,42715,3335,3313,44349,31,0.0,0.0,0.0,0,6,143,8
84596057,13.052999999999999,0.316,0.316,0.316,0.0,11.263,90.73700000000001,13.052999999999999,191.00363636363636,21069,2221,1636,944,26,0.0,0.0,1.0,0,15,151,15
154588620,38.0,0.0,0.0,0.0,0.0,9.0,164.0,14.0,592.0011123470523,22534,715,792,141,2,0.0,1.0,1.0,0,8,159,18
279557700,22.0,0.5,0.5,0.0,0.0,11.25,135.0,14.75,64.00233644859813,4633,158,413,59,4,1.0,0.0,0.0,0,9,126,15
415073613,20.811999999999998,0.312,0.43799999999999994,0.188,0.0,10.937999999999999,89.43799999999999,13.937999999999999,91.00729927007299,14170,1402,1042,2863,33,0.0,0.0,1.0,0,6,42,3
416194495,27.6,0.0,0.8,0.4,0.0,9.8,130.2,12.2,50.0126582278481,19361,474,389,14497,13,0.0,0.0,0.0,0,8,12,16
425380217,5.0,0.303,0.33299999999999996,0.273,0.0,10.727,88.485,13.167,867.0006561679791,9425,30425,162,157,135,0.0,0.0,0.0,0,13,38,14
6140012,12.75,0.0,0.75,0.75,0.0,10.5,88.5,15.75,39.014084507042256,3603,138,179,53,1,0.0,1.0,1.0,0,8,37,16
34355343,1.0,0.0,1.0,1.0,0.0,8.0,37.0,16.0,123.00292397660819,2190,46,122,15,0,0.0,0.0,1.0,0,11,75,16
45314390,41.0,0.0,1.0,1.0,0.0,13.0,149.0,14.0,48.00317460317461,1901,61,173,42,1,0.0,1.0,0.0,0,5,49,17
126737626,30.666999999999998,0.0,0.667,0.33299999999999996,0.0,10.333,69.667,9.667,185.0049019607843,622,49,218,7,1,1.0,0.0,0.0,0,14,104,14
157290467,41.0,0.0,1.0,1.0,0.0,13.0,149.0,14.0,561.0015128593041,1875,97,198,525,0,0.0,1.0,0.0,0,13,122,6
204480603,41.0,0.0,1.0,1.0,0.0,13.0,149.0,14.0,105.00526315789473,759,286,1625,2,1,0.0,1.0,1.0,0,8,160,20
378009515,41.0,0.0,1.0,1.0,0.0,13.0,149.0,14.0,79.00478468899522,18,26,99,0,0,1.0,0.0,0.0,0,12,20,4
413917055,25.0,0.0,0.75,0.5,0.0,12.0,94.5,12.75,9.012820512820513,2119,310,351,276,3,0.0,0.0,0.0,0,13,38,14
487416678,5.667000000000001,0.222,0.444,0.778,0.0,11.333,84.667,10.222000000000001,354.00171821305844,2659,1470,162,69,6,0.0,0.0,0.0,0,10,34,12
611783684,88.0,0.0,0.5,0.5,0.0,13.0,93.5,14.0,94.00348432055749,323,67,319,0,1,0.0,0.0,0.0,0,11,52,12
862114981,21.0,0.0,0.5,0.5,0.0,12.5,149.0,13.5,18.01388888888889,389,164,522,169,0,0.0,1.0,1.0,0,8,117,14
974558708,41.0,0.0,1.0,1.0,0.0,13.0,149.0,14.0,208.0024154589372,324,28,208,145,2,1.0,0.0,0.0,0,8,52,7
134803800,10.732999999999999,0.433,0.36700000000000005,0.267,0.0,11.867,104.5,12.5,752.0005120327701,1352,1403,1442,287,6,0.0,1.0,0.0,0,11,29,19
400741034,4.0,0.14300000000000002,0.14300000000000002,0.28600000000000003,0.0,9.142999999999999,48.0,16.429000000000002,320.00097370983445,399,333,241,0,5,1.0,1.0,0.0,0,8,66,16
15271419,10.55,0.233,0.28300000000000003,0.38299999999999995,0.0,10.75,104.45,13.067,853.0007097232079,5472,6352,3873,65,11,0.0,1.0,1.0,0,8,160,17
92403540,1.913,0.327,0.5,0.332,0.0,10.904000000000002,79.082,13.75,83.01086956521739,1667,408372,194,4,744,0.0,0.0,0.0,0,9,37,16
136622745,22.889,0.222,0.222,0.33299999999999996,0.0,10.0,97.111,13.0,385.00085324232083,1529,315,706,1409,1,0.0,0.0,1.0,0,7,22,7
332389973,4.333,0.33299999999999996,0.667,0.33299999999999996,0.0,10.667,110.333,14.0,35.01136363636363,2391,332,351,27,0,0.0,1.0,0.0,0,14,144,14
388842116,3.375,0.375,0.625,0.375,0.0,10.375,90.875,14.625,144.00469483568074,8685,670,967,464,6,1.0,0.0,0.0,0,15,131,14
594651076,7.0,0.0,1.0,1.0,0.0,10.0,137.0,16.0,204.00226757369614,778,50,67,6,0,0.0,1.0,1.0,0,10,20,18
702727668,28.555999999999997,0.111,0.389,0.389,0.0,11.5,83.72200000000001,13.056,98.00392156862745,11910,1068,880,7280,10,0.0,0.0,0.0,0,10,91,11
876501625,7.9,0.3,0.4,0.2,0.0,10.7,100.5,12.6,534.0196078431372,6897,766,776,4131,3,0.0,1.0,1.0,0,15,155,5
1042842432,11.889000000000001,0.16699999999999998,0.556,0.222,0.0,10.722000000000001,102.111,11.889000000000001,285.00276243093924,7074,471,759,6102,4,1.0,0.0,0.0,0,13,68,5
323379897,101.5,0.0,0.5,0.5,0.0,14.0,141.0,15.0,397.0008635578584,2069,131,356,336,2,0.0,0.0,1.0,0,14,12,14
548727018,11.6,0.4,0.4,0.6,0.0,11.4,123.6,15.4,44.00990099009901,7076,386,736,11277,1,1.0,1.0,0.0,0,12,136,10
976068038,26.0,0.0,0.0,1.0,0.0,15.0,151.0,15.0,140.0056818181818,259,50,76,43,0,1.0,0.0,0.0,0,8,124,15
15873303,26.0,0.0,0.75,0.0,0.0,8.5,98.0,11.25,27.01818181818182,38781,623,323,1209,22,0.0,1.0,0.0,0,8,143,12
86036102,15.0,0.0,1.0,0.0,0.0,9.0,68.0,11.0,14.035714285714286,93,18,186,28,0,0.0,0.0,0.0,0,15,97,11
117755159,8.385,0.154,0.385,0.231,0.0,10.845999999999998,89.92299999999999,12.923,182.0042194092827,5558,872,625,3146,7,0.0,0.0,0.0,0,11,31,9
173662542,13.110999999999999,0.222,0.33299999999999996,0.33299999999999996,0.0,10.777999999999999,75.667,12.110999999999999,78.00290697674419,9115,464,410,3531,9,1.0,1.0,0.0,0,13,61,13
1011395167,36.167,0.0,0.33299999999999996,0.33299999999999996,0.0,12.0,85.333,11.0,263.0014598540146,1014,345,230,1820,4,0.0,0.0,0.0,0,14,110,3
833089766,25.0,0.16699999999999998,0.33299999999999996,0.5,0.0,10.833,99.917,12.083,349.0020366598778,4137,548,1217,442,4,0.0,1.0,1.0,0,10,80,10
122111595,16.0,0.0,1.0,0.5,0.0,12.0,130.0,15.0,78.005,1363,1723,429,8,42,0.0,0.0,0.0,0,14,57,16
286841761,14.6,0.2,0.2,0.3,0.0,10.4,92.6,11.2,113.00729927007299,13798,850,862,1584,8,0.0,1.0,1.0,0,8,138,6
14958182,91.0,0.0,1.0,0.667,0.0,11.667,126.333,15.333,22.0126582278481,1294,254,276,89,8,0.0,1.0,1.0,0,7,116,4
39721490,76.0,0.0,0.667,0.33299999999999996,0.0,9.333,111.0,8.0,384.00054704595186,971,48,112,8,1,1.0,1.0,0.0,0,10,55,11
63517006,78.333,0.0,0.667,0.33299999999999996,0.0,11.333,147.333,16.333,58.0036231884058,120,62,183,27,0,0.0,0.0,1.0,0,13,47,7
84426046,177.0,0.0,1.0,0.0,0.0,13.0,131.0,15.0,72.003861003861,96,23,60,1,0,0.0,0.0,0.0,0,8,72,17
124578978,65.083,0.16699999999999998,0.75,0.16699999999999998,0.0,9.833,107.917,12.917,96.00392156862745,9410,577,776,448,7,0.0,1.0,1.0,0,5,77,10
132621562,177.0,0.0,1.0,0.0,0.0,13.0,131.0,15.0,31.02173913043478,101,22,29,3,0,1.0,1.0,0.0,0,8,124,12
150307637,177.0,0.0,1.0,0.0,0.0,13.0,131.0,15.0,427.00153139356814,770,42,149,28,0,0.0,1.0,0.0,0,11,36,12
183149280,95.0,0.5,0.5,0.0,0.0,11.0,96.0,15.0,208.00115207373273,144,58,194,67,0,0.0,1.0,1.0,0,7,25,5
201012406,48.8,0.2,0.8,0.2,0.0,12.2,113.4,14.4,63.00289017341041,5315,219,383,186,3,0.0,1.0,1.0,0,8,160,8
204299339,111.0,0.0,0.5,0.5,0.0,13.5,147.0,16.0,43.007194244604314,1096,45,289,84,0,0.0,1.0,1.0,0,8,19,6
244625605,63.333,0.33299999999999996,0.33299999999999996,0.0,0.0,9.667,108.667,13.667,63.00257731958763,1206,80,346,14,0,1.0,0.0,0.0,0,6,21,7
250842076,71.0,0.0,0.667,0.33299999999999996,0.0,12.0,76.0,12.667,263.0030959752322,639,48,123,1,1,1.0,1.0,0.0,0,12,116,9
259428725,104.0,0.0,0.33299999999999996,0.0,0.0,13.667,85.0,14.333,160.00440528634363,1188,65,235,1,1,1.0,1.0,0.0,0,8,107,6
259773527,177.0,0.0,1.0,0.0,0.0,13.0,131.0,15.0,1159.0018181818182,2698,136,222,159,0,0.0,1.0,0.0,0,11,38,9
279461605,69.0,0.75,0.75,0.0,0.0,12.75,133.0,14.5,41.00403225806452,331,95,396,8,0,0.0,0.0,0.0,0,15,45,14
284481700,83.875,0.375,0.375,0.0,0.0,11.0,113.0,15.125,132.00280898876406,2692,591,899,43,5,0.0,1.0,0.0,0,8,153,16
290723075,29.8,0.267,0.33299999999999996,0.33299999999999996,0.0,11.467,85.0,12.267000000000001,84.00473933649289,22679,560,661,381,7,0.0,1.0,0.0,0,14,147,22
314030119,177.0,0.0,1.0,0.0,0.0,13.0,131.0,15.0,79.00367647058823,1766,95,255,4,4,0.0,1.0,1.0,0,12,22,5
365383515,177.0,0.0,1.0,0.0,0.0,13.0,131.0,15.0,77.00252525252525,3061,86,95,6,0,0.0,0.0,1.0,0,14,73,15
377914761,75.6,0.2,0.6,0.2,0.0,11.6,78.0,15.6,13.024390243902438,960,172,535,108,2,0.0,0.0,1.0,0,12,83,13
394004577,45.25,0.0,1.0,0.0,0.0,10.75,97.5,8.5,139.002331002331,3029,200,229,1787,1,0.0,1.0,1.0,0,15,119,12
410941537,40.8,0.2,0.4,0.0,0.0,9.4,92.6,10.8,77.00469483568075,9802,349,337,896,2,0.0,0.0,1.0,0,10,94,5
418762910,47.0,0.0,0.25,0.75,0.0,14.0,112.5,14.25,40.00555555555555,1013,49,185,15,0,0.0,1.0,0.0,0,13,10,14
423021992,94.5,0.0,0.5,0.0,0.0,14.0,132.5,11.0,30.00877192982456,2571,228,513,126,2,0.0,1.0,0.0,0,9,141,9
435224000,177.0,0.0,1.0,0.0,0.0,13.0,131.0,15.0,107.00413223140495,145,37,206,50,0,1.0,0.0,0.0,0,7,47,7
610896066,46.0,0.25,0.75,0.0,0.0,14.0,121.0,14.25,18.010416666666668,2227,158,628,331,0,0.0,1.0,0.0,0,7,63,12
627845498,94.0,0.0,0.75,0.5,0.0,9.75,153.75,14.75,61.003460207612456,12046,208,267,1356,0,0.0,1.0,1.0,0,12,141,10
835763546,177.0,0.0,1.0,0.0,0.0,13.0,131.0,15.0,329.0006968641115,85,6,80,42,0,1.0,0.0,0.0,0,6,17,15
932445193,54.25,0.0,0.5,0.5,0.0,14.0,143.0,11.5,89.00163132137031,419,150,341,135,0,0.0,0.0,0.0,0,9,22,6
17426567,31.875,0.125,0.5,0.125,0.0,9.0,131.5,10.875,333.002849002849,1513,350,1000,117,3,1.0,0.0,0.0,0,10,157,16
25484842,84.667,0.33299999999999996,1.0,0.33299999999999996,0.0,13.333,118.0,16.667,50.01190476190476,1158,301,837,27,6,0.0,1.0,0.0,0,12,129,13
67887304,38.429,0.0,0.5710000000000001,0.14300000000000002,0.0,12.142999999999999,111.286,14.142999999999999,60.00606060606061,1119,379,1565,104,1,0.0,1.0,1.0,0,9,146,15
312691936,63.667,0.667,1.0,0.0,0.0,12.333,95.667,13.333,178.00309597523218,4463,173,322,3621,3,0.0,1.0,1.0,0,12,81,12
353608206,111.0,0.0,0.5,0.5,0.0,13.5,147.0,16.0,55.00653594771242,377,38,140,3,0,0.0,1.0,0.0,0,11,99,16
365993895,91.667,0.0,1.0,0.0,0.0,11.667,119.0,14.667,149.0043103448276,971,128,229,17,2,0.0,1.0,1.0,0,9,113,14
819790166,177.0,0.0,1.0,0.0,0.0,13.0,131.0,15.0,226.00344827586207,157,22,82,5,1,1.0,1.0,0.0,0,14,135,14
1001305494,93.0,0.25,0.25,0.0,0.0,12.25,115.25,13.5,32.00826446280992,1446,76,130,547,0,0.0,1.0,0.0,0,15,38,15
105830531,156.0,0.0,0.5,0.0,0.0,13.0,84.5,14.5,31.017241379310345,39,59,962,8,0,0.0,0.0,0.0,1,12,76,13
433162117,5.0,0.0,1.0,1.0,0.0,13.0,122.0,16.0,334.0014749262537,19025,346,356,20,10,0.0,0.0,1.0,0,10,130,9
353768504,37.111,0.444,0.444,0.222,0.0,10.889000000000001,88.444,11.667,52.003154574132495,11092,591,723,1318,4,1.0,1.0,0.0,0,13,156,13
423613846,12.7,0.2,0.3,0.2,0.0,11.2,112.9,10.5,264.00061462814995,7739,321,305,61,2,1.0,0.0,0.0,0,15,93,16
1031110604,5.294,0.235,0.294,0.353,0.0,10.470999999999998,101.353,12.470999999999998,56.01,561,423,391,302,2,0.0,0.0,0.0,0,14,152,14
104897833,18.444000000000003,0.16699999999999998,0.611,0.278,0.0,10.444,100.22200000000001,11.944,139.00552486187846,9971,1271,619,10146,15,0.0,1.0,0.0,0,9,68,11
153324815,75.75,0.0,0.5,0.5,0.0,9.625,116.375,15.5,25.01010101010101,8707,1053,448,400,30,0.0,0.0,0.0,0,8,122,6
181477746,30.545,0.273,0.273,0.364,0.0,9.363999999999999,74.0,10.364,56.01111111111111,12834,678,337,1903,12,1.0,1.0,0.0,0,10,32,20
293394867,72.375,0.125,0.25,0.375,0.0,9.5,106.43799999999999,12.375,125.00537634408602,16722,751,1953,1740,10,0.0,0.0,1.0,0,9,93,23
558489220,10.588,0.11800000000000001,0.529,0.41200000000000003,0.0,10.294,84.765,12.588,114.00173010380622,17986,2404,305,9695,35,0.0,0.0,1.0,0,9,169,9
810793700,28.726999999999997,0.091,0.455,0.545,0.0,10.636,84.727,13.545,177.00202429149797,9139,1361,142,3906,10,0.0,0.0,0.0,0,8,20,9
825336607,11.0,0.067,0.467,0.4,0.0,10.933,124.93299999999999,13.6,22.0125,705,1110,991,287,8,0.0,1.0,0.0,0,15,116,13
1130960574,30.25,0.0,0.25,0.5,0.0,9.5,99.75,12.0,122.04347826086956,511,82,228,91,2,1.0,0.0,0.0,0,12,3,12
487880355,41.0,0.0,0.5,0.5,0.0,12.0,126.5,17.5,1595.0005015045135,143,156,563,37,1,1.0,1.0,0.0,0,7,29,12
445761780,10.0,0.0,1.0,1.0,0.0,13.0,55.0,5.0,1002.0016286644951,2073,180,168,465,1,0.0,1.0,1.0,0,14,74,8
787115406,7.105,0.263,0.474,0.263,0.0,10.947000000000001,93.632,13.210999999999999,67.008,8382,1000,1842,1562,6,0.0,0.0,1.0,0,14,28,14
1004883073,9.4,0.2,0.4,0.6,0.0,10.6,89.0,8.4,238.0042194092827,1022,227,271,755,1,0.0,1.0,0.0,0,12,94,16
55532545,5.875,0.125,0.625,0.625,0.0,13.125,102.5,11.5,81.00358422939068,4375,521,487,27,2,0.0,1.0,0.0,0,8,151,5
86561552,10.0,0.0,0.0,0.0,0.0,8.5,24.5,8.5,28.005208333333332,831,75,217,519,0,0.0,0.0,1.0,0,12,51,8
213061611,6.667000000000001,0.33299999999999996,0.667,0.33299999999999996,0.0,11.333,97.333,13.667,896.0009881422925,1799,97,348,36,1,1.0,1.0,0.0,0,8,147,15
416351352,12.0,0.3,0.2,0.1,0.0,9.6,86.3,9.8,55.008,8694,349,507,15,1,0.0,0.0,0.0,0,8,95,8
417770099,10.0,0.0,0.0,0.0,0.0,9.0,29.0,8.0,592.0013831258644,347,49,287,10,0,0.0,1.0,0.0,0,10,131,19
436612105,20.0,0.33299999999999996,0.5,0.33299999999999996,0.0,10.333,84.333,11.167,25.008474576271187,511,193,362,12,2,0.0,0.0,0.0,0,8,38,15
547680256,12.538,0.308,0.154,0.308,0.0,11.385,91.69200000000001,13.0,29.01298701298701,19396,915,638,234,11,1.0,1.0,0.0,0,10,118,13
913455692,10.0,0.0,0.0,0.0,0.0,9.0,29.0,8.0,112.04761904761905,243,117,106,26,0,1.0,0.0,0.0,0,14,1,7
920600658,19.438,0.125,0.43799999999999994,0.375,0.0,10.312000000000001,85.125,13.375,121.00645161290322,5036,178,901,1057,1,1.0,0.0,0.0,0,12,32,20
1065760964,23.230999999999998,0.26899999999999996,0.231,0.385,0.0,10.385,100.615,12.923,26.008928571428573,1568,705,1249,489,1,0.0,0.0,0.0,0,7,52,16
1127430120,10.5,0.5,0.5,0.0,0.0,8.5,55.5,12.5,31.011904761904763,343,76,171,290,0,0.0,0.0,0.0,0,11,147,8
11176152,84.0,0.0,0.0,0.5,0.0,9.5,40.0,8.5,1083.0008163265306,1430,128,371,204,1,0.0,0.0,0.0,0,12,6,10
29646177,18.919,0.21600000000000003,0.27,0.37799999999999995,0.0,10.595,96.757,11.865,798.0010810810811,28808,2638,1743,1021,39,0.0,0.0,1.0,0,8,106,9
56706947,76.0,0.0,0.5,0.0,0.0,13.5,51.0,14.5,48.00819672131148,684,65,281,1,0,0.0,1.0,0.0,0,11,93,12
81218261,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,185.001582278481,33,20,95,0,0,0.0,0.0,0.0,0,8,85,15
96586973,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,103.00492610837438,1181,55,271,6,0,0.0,0.0,0.0,0,5,110,17
110439086,71.5,0.0,0.5,0.5,0.0,13.5,80.5,11.5,179.00154320987653,2685,68,258,585,1,0.0,0.0,1.0,0,15,10,15
132128902,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,197.0030395136778,200,43,203,2,2,0.0,0.0,0.0,0,6,11,16
144207876,74.0,0.5,0.0,0.0,0.0,11.0,49.5,14.5,86.00249376558604,1257,160,243,259,1,0.0,0.0,0.0,0,13,163,17
237747438,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,72.00909090909092,2818,101,229,557,0,1.0,1.0,0.0,0,7,130,18
260636096,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,200.003367003367,3511,156,516,87,1,0.0,0.0,1.0,0,13,49,15
288148846,34.0,0.33299999999999996,0.33299999999999996,0.16699999999999998,0.0,11.5,81.667,10.333,100.00293255131965,2388,122,342,83,1,0.0,0.0,1.0,0,10,156,6
383387954,69.0,0.0,0.5,0.5,0.0,12.5,99.0,13.5,68.00617283950618,1066,188,227,0,2,0.0,0.0,0.0,0,10,156,18
416157197,26.143,0.429,0.429,0.429,0.0,10.286,79.857,13.714,125.00155520995334,9665,730,1059,122,9,1.0,0.0,0.0,0,12,124,12
433304048,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,502.00189393939394,449,41,163,3,1,0.0,0.0,1.0,0,10,40,10
465433625,58.0,0.0,0.33299999999999996,0.33299999999999996,0.0,10.333,89.667,17.333,87.01052631578948,162,76,179,58,0,1.0,0.0,0.0,0,10,59,16
471992869,24.5,0.14300000000000002,0.5,0.429,0.0,9.786,85.429,12.0,43.0126582278481,9282,646,646,811,4,1.0,0.0,0.0,0,12,103,8
479725767,107.5,0.0,0.5,0.5,0.0,9.5,73.0,13.5,176.00305810397555,3553,155,376,300,0,1.0,1.0,0.0,0,13,69,7
495053365,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,71.00478468899522,559,181,173,25,2,0.0,0.0,0.0,0,14,121,14
531442979,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,379.0026315789474,1219,80,169,52,1,1.0,0.0,0.0,0,12,87,13
573690882,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,121.00371747211896,429,21,118,8,0,0.0,0.0,1.0,0,14,53,15
632296235,48.333,0.667,0.33299999999999996,0.0,0.0,12.0,80.333,16.333,22.022222222222222,2236,133,272,953,0,0.0,1.0,0.0,0,11,159,16
737616414,67.5,0.0,0.5,0.0,0.0,14.0,20.5,15.0,27.019607843137255,221,52,353,8,0,0.0,0.0,0.0,0,12,22,13
951523590,49.333,0.0,0.33299999999999996,0.33299999999999996,0.0,11.667,116.667,15.0,640.0028169014084,377,83,425,72,0,0.0,0.0,1.0,0,6,15,13
1017813961,90.0,0.0,0.5,0.0,0.0,10.5,32.0,8.5,31.002457002457003,665,76,274,907,1,1.0,0.0,0.0,0,9,64,15
1151295038,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,345.00182481751824,95,14,123,3,0,0.0,0.0,0.0,0,7,30,17
18721974,48.0,0.4,0.6,0.0,0.0,11.2,107.8,12.4,100.00273224043715,2131,203,664,59,3,1.0,1.0,0.0,0,9,45,10
317336535,41.0,0.2,0.6,0.2,0.0,8.8,75.8,12.4,32.00719424460432,2855,283,508,98,4,1.0,1.0,0.0,0,8,145,16
379296310,22.708000000000002,0.083,0.292,0.5,0.0,9.583,101.0,13.042,823.0058823529412,8252,769,1106,947,3,0.0,0.0,0.0,0,13,154,14
105790281,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,42.00714285714286,8,16,345,0,0,1.0,1.0,0.0,1,7,3,20
109075883,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,240.00129032258064,48,9,393,0,0,1.0,1.0,0.0,1,10,3,13
129899218,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,36.00961538461539,2,3,368,0,0,0.0,0.0,0.0,1,9,3,7
141886393,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,93.00909090909092,2,6,301,0,0,0.0,0.0,1.0,1,7,3,18
202886194,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,116.00411522633745,0,137,465,0,0,0.0,0.0,0.0,1,11,3,13
217055469,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,223.0025706940874,4,5,558,0,0,1.0,0.0,0.0,1,6,3,5
523607344,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,4.017857142857142,0,6,400,0,0,1.0,0.0,0.0,1,12,3,13
1098285654,135.0,0.0,0.0,0.0,0.0,13.0,38.0,14.0,563.0015974440895,1,2,325,0,0,1.0,0.0,0.0,1,7,3,2
471093612,10.833,0.33299999999999996,0.556,0.278,0.0,10.222000000000001,78.444,12.167,173.0018691588785,6948,2059,371,492,42,0.0,1.0,1.0,0,8,92,14
85184915,15.0,0.0,0.0,0.667,0.0,11.333,72.0,8.667,27.01010101010101,6256,517,34,264,3,0.0,0.0,1.0,0,12,138,11
104566770,10.704,0.13,0.593,0.426,0.0,9.926,90.889,12.167,175.00325732899023,10619,11089,565,776,245,0.0,1.0,1.0,0,9,52,18
48989220,15.789000000000001,0.316,0.316,0.316,0.0,11.105,88.632,12.263,57.006211180124225,13159,501,697,79,11,0.0,1.0,0.0,0,8,84,9
54864334,27.0,0.0,0.0,1.0,0.0,12.5,77.5,11.5,257.00218818380745,2893,160,227,71,4,0.0,1.0,0.0,0,12,143,13
82068999,89.333,0.0,0.33299999999999996,0.33299999999999996,0.0,12.333,109.0,17.333,212.00257731958763,1497,153,308,121,3,0.0,0.0,1.0,0,7,15,9
406165467,24.75,0.0,0.25,0.5,0.0,11.0,85.0,9.0,449.0009025270758,1087,184,475,19,0,1.0,1.0,0.0,0,11,50,15
501066121,27.0,0.14300000000000002,0.429,0.7140000000000001,0.0,9.714,109.286,16.857,1782.0007843137255,29852,588,612,15490,12,0.0,1.0,1.0,0,8,77,9
138322603,35.0,0.0,0.0,1.0,0.0,9.0,169.0,9.0,283.00190476190477,272,106,232,106,0,0.0,0.0,0.0,0,10,34,6
446143453,21.4,0.0,0.8,0.6,0.0,10.6,131.4,14.4,51.00328947368421,8966,504,570,484,4,0.0,0.0,1.0,0,8,154,10
180573776,35.0,0.0,0.0,1.0,0.0,9.0,169.0,9.0,45.00595238095238,5747,70,258,0,2,1.0,0.0,0.0,0,9,140,13
144305807,4.667,0.667,0.33299999999999996,0.33299999999999996,0.0,10.667,65.667,14.667,131.00298507462688,5671,210,235,161,3,0.0,1.0,0.0,0,8,58,21
437363242,27.0,0.0,0.667,0.667,0.0,14.333,96.333,13.667,77.00584795321637,1792,209,284,62,3,0.0,0.0,0.0,0,13,142,16
25442408,164.5,0.5,1.0,0.5,0.0,11.0,108.5,16.5,126.00333333333333,1012,283,268,15,3,0.0,0.0,1.0,0,13,160,15
16002194,110.4,0.0,0.8,0.2,0.0,11.6,111.8,15.4,189.00440528634363,1836,1405,197,1,70,0.0,0.0,0.0,0,11,129,13
173411197,84.5,0.25,0.75,0.75,0.0,10.25,62.25,15.75,97.00429184549357,390,98,375,17,0,0.0,0.0,0.0,0,6,40,3
138867555,52.0,0.0,0.0,0.0,0.0,6.0,151.0,16.0,109.00201207243461,3134,162,369,422,5,0.0,1.0,0.0,0,15,157,15
440691931,52.0,0.0,0.0,0.0,0.0,6.0,151.0,16.0,78.00229357798165,534,117,153,25,2,0.0,0.0,0.0,0,15,133,19
19706832,83.0,0.0,0.5,0.25,0.0,11.5,72.0,16.0,837.0005010020041,1813,735,461,102,44,0.0,1.0,0.0,0,8,140,15
281234838,26.0,0.0,0.5,0.0,0.0,8.0,111.5,16.0,1420.0029673590504,33,19,29,0,0,1.0,0.0,0.0,0,14,19,20
443896569,52.0,0.0,0.0,0.0,0.0,6.0,151.0,16.0,162.00142857142856,2801,428,195,9,7,0.0,0.0,0.0,0,7,159,19
45529357,58.333,0.16699999999999998,0.833,0.33299999999999996,0.0,12.0,117.667,15.5,173.00296735905044,3902,290,347,918,12,1.0,0.0,0.0,0,10,116,11
76982240,63.75,0.75,0.25,0.0,0.0,11.25,102.25,13.25,97.00324675324676,1570,243,761,388,9,0.0,1.0,1.0,0,11,113,19
44335261,50.5,0.5,1.0,0.0,0.0,8.0,115.0,14.5,309.0012254901961,1030,369,202,1,13,1.0,1.0,0.0,0,12,28,13
